cron_datetime,npc_kills,pod_kills,ship_jumps,ship_kills
2018-04-09 21:06:04.580920,486866,1033,211806,1974
2018-04-09 22:06:03.494668,429267,1098,205082,2063
2018-04-09 23:06:02.964576,376778,845,165233,1555
2018-04-10 00:06:02.868851,347436,508,134195,1039
2018-04-10 01:06:03.046812,320645,395,122568,905
2018-04-10 02:06:02.879023,304918,376,122015,961
2018-04-10 03:06:02.730331,306768,452,126992,1064
2018-04-10 04:06:02.508890,318966,454,131173,933
2018-04-10 05:06:03.220125,328183,372,119937,825
2018-04-10 06:06:03.087847,361172,340,106936,750
2018-04-10 07:06:03.240673,388963,317,103345,644
2018-04-10 08:06:02.807317,415193,329,103319,634
2018-04-10 09:06:03.879839,444840,318,105156,602
2018-04-10 10:06:03.598633,466202,293,113401,611
2018-04-10 11:06:04.039045,451465,300,112026,630
2018-04-10 12:06:03.418992,308645,265,87187,484
2018-04-10 13:06:03.496248,382966,298,92612,548
2018-04-10 14:06:03.413711,627611,416,134084,838
2018-04-10 15:06:03.355545,681891,458,149009,926
2018-04-10 16:06:03.600719,666277,482,162269,1024
2018-04-10 17:06:04.426788,656353,573,179596,1253
2018-04-10 18:06:03.471996,650575,670,192057,1416
2018-04-10 19:06:03.396123,640436,723,208467,1588
2018-04-10 20:06:03.390999,606061,915,215538,1869
2018-04-10 21:06:03.794457,566966,1031,213146,2007
2018-04-10 22:06:03.595029,511368,874,191873,1772
2018-04-10 23:06:03.421600,439563,715,157533,1547
2018-04-11 00:06:03.339402,394027,600,131578,1330
2018-04-11 01:06:03.178693,359608,494,118895,1128
2018-04-11 02:06:03.108454,344004,424,118622,1065
2018-04-11 03:06:03.035642,336835,489,121910,1053
2018-04-11 04:06:02.519102,336623,468,118747,1081
2018-04-11 05:06:03.380946,353645,361,112809,994
2018-04-11 06:06:03.190090,387192,350,105769,928
2018-04-11 07:06:02.749731,427236,350,103666,834
2018-04-11 08:06:03.362052,475776,338,104105,720
2018-04-11 09:06:02.623520,515847,279,106937,658
2018-04-11 10:06:03.018754,522378,276,111836,726
2018-04-11 12:06:03.192582,323130,289,88448,521
2018-04-11 13:06:02.821850,361478,344,98312,632
2018-04-11 14:06:02.342137,617424,430,141231,911
2018-04-11 15:06:03.164305,700931,450,151996,1085
2018-04-11 16:06:02.673744,716056,497,160080,1183
2018-04-11 17:06:03.232901,662906,478,166246,1110
2018-04-11 18:06:02.763935,643419,526,179632,1209
2018-04-11 19:06:03.351428,619522,669,201246,1365
2018-04-11 20:06:03.114165,590226,811,220928,1651
2018-04-11 21:06:02.850020,550997,838,211741,1826
2018-04-11 22:06:02.354953,488714,727,186129,1612
2018-04-11 23:06:05.023991,427947,597,156994,1228
2018-04-12 00:06:02.594886,374456,494,133655,963
2018-04-12 01:06:03.048723,330166,444,121543,928
2018-04-12 02:06:02.524139,315685,465,120965,991
2018-04-12 03:06:02.967733,329777,434,120464,906
2018-04-12 04:06:02.501783,350742,392,119333,916
2018-04-12 05:06:02.902074,369835,370,115444,904
2018-04-12 06:06:02.827706,371819,327,105825,746
2018-04-12 07:06:37.877529,407143,287,101021,694
2018-04-12 08:06:03.333650,450068,254,99508,655
2018-04-12 09:06:02.787187,489654,271,105177,729
2018-04-12 10:06:03.182917,519066,348,112770,859
2018-04-12 11:06:03.091453,509357,382,115164,836
2018-04-12 12:06:02.590248,349000,266,91692,527
2018-04-12 13:06:03.859771,378119,286,97928,575
2018-04-12 14:06:02.421122,582937,443,147455,944
2018-04-12 15:06:02.920526,622751,544,156855,1087
2018-04-12 16:06:02.530777,639723,571,169335,1087
2018-04-12 17:06:03.065703,624402,622,183181,1227
2018-04-12 18:06:03.009152,612857,627,186955,1329
2018-04-12 19:06:02.507509,618982,630,195749,1410
2018-04-12 20:06:03.557594,610291,762,210929,1688
2018-04-12 21:06:03.100987,553633,829,212681,1757
2018-04-12 22:06:03.203586,490463,722,208148,1479
2018-04-12 23:06:02.812359,428500,593,167409,1223
2018-04-13 00:06:02.311776,370109,471,139625,1029
2018-04-13 01:06:02.864423,333468,408,124559,871
2018-04-13 02:06:02.325945,334212,451,119586,995
2018-04-13 03:06:02.912254,351667,438,119977,1038
2018-04-13 04:06:02.629912,364528,442,121388,1099
2018-04-13 05:06:03.023483,358761,402,112858,979
2018-04-13 06:06:02.966067,344635,302,90563,640
2018-04-13 07:06:03.238186,370722,260,89968,607
2018-04-13 08:06:03.085362,452308,255,108010,656
2018-04-13 09:06:03.534928,517282,310,114158,700
2018-04-13 10:06:03.170241,547781,346,116646,746
2018-04-13 11:06:03.615555,501461,305,116888,699
2018-04-13 12:06:03.507471,349889,225,96095,522
2018-04-13 13:06:03.062347,395549,238,102832,579
2018-04-13 14:06:02.835249,616303,396,146456,875
2018-04-13 15:06:02.789371,660365,560,158693,1174
2018-04-13 16:06:02.449887,653324,600,180907,1254
2018-04-13 17:06:03.072963,634222,559,195037,1113
2018-04-13 18:06:02.699930,613211,650,200455,1389
2018-04-13 19:06:03.330621,576157,783,206782,1742
2018-04-13 20:06:02.861978,555426,939,218755,2090
2018-04-13 21:06:02.482834,544385,1077,226520,2350
2018-04-13 22:06:03.130669,505511,950,219858,2188
2018-04-13 23:06:03.497378,429988,721,194430,1698
2018-04-14 00:06:03.155288,403002,670,164582,1415
2018-04-14 01:06:02.674741,370059,591,136945,1308
2018-04-14 02:06:03.327332,360123,549,129882,1190
2018-04-14 03:06:02.877659,376138,590,132850,1247
2018-04-14 04:06:02.414542,401643,617,136892,1309
2018-04-14 05:06:02.844134,420532,571,134694,1149
2018-04-14 06:06:02.621228,474336,521,134565,1174
2018-04-14 07:06:03.126475,500318,427,134113,1102
2018-04-14 08:06:03.127556,561634,395,142703,1026
2018-04-14 09:06:04.098875,604855,407,151424,1022
2018-04-14 10:06:02.568118,614204,444,159657,1011
2018-04-14 11:06:02.534999,559099,476,164980,1013
2018-04-14 12:06:03.056021,373369,397,129486,792
2018-04-14 13:06:02.707432,434842,409,142678,875
2018-04-14 14:06:03.204704,669770,561,194537,1325
2018-04-14 15:06:02.885897,694107,697,204425,1578
2018-04-14 16:06:02.495347,672984,794,223770,1655
2018-04-14 17:06:04.186392,643881,838,232271,1680
2018-04-14 18:06:02.756574,640055,870,234576,1737
2018-04-14 19:06:02.631960,627003,871,237348,1911
2018-04-14 20:06:03.239691,597679,951,242149,2124
2018-04-14 21:06:03.023765,574130,1061,245619,2199
2018-04-14 22:06:02.888719,547205,1165,236673,2164
2018-04-14 23:06:02.732330,484454,1074,209522,2131
2018-04-15 00:06:03.362210,416335,811,178578,1877
2018-04-15 01:06:03.344627,370720,724,158658,1715
2018-04-15 02:06:02.821127,355617,665,150999,1578
2018-04-15 03:06:02.311147,377330,663,145467,1543
2018-04-15 04:06:02.932564,407225,630,142384,1626
2018-04-15 05:06:02.609042,416620,556,142506,1504
2018-04-15 06:06:03.191366,450012,564,143207,1333
2018-04-15 07:06:03.179259,521601,547,144724,1233
2018-04-15 08:06:03.125752,593597,502,149619,1138
2018-04-15 09:06:02.825997,643946,487,164983,1180
2018-04-15 10:06:02.488439,676212,574,178378,1318
2018-04-15 11:06:02.601993,649280,568,177746,1190
2018-04-15 12:06:03.223996,457419,396,137153,831
2018-04-15 13:06:02.811215,515566,436,147187,936
2018-04-15 14:06:02.568627,757694,675,207777,1485
2018-04-15 15:06:03.201443,779008,803,226779,1708
2018-04-15 16:06:02.956754,750377,840,242455,1866
2018-04-15 17:06:02.562362,671738,981,250124,2106
2018-04-15 18:06:03.306522,632664,996,254593,2156
2018-04-15 19:06:02.923107,620750,1010,267287,2197
2018-04-15 20:06:02.452285,589981,1310,284281,2630
2018-04-15 21:06:03.109563,566836,1404,280746,2788
2018-04-15 22:06:02.815428,516840,1071,246506,2326
2018-04-15 23:06:02.446093,451626,766,196238,1663
2018-04-16 00:06:03.207038,397199,605,160809,1370
2018-04-16 01:06:02.746582,359596,528,141822,1303
2018-04-16 02:06:03.262723,342526,505,132040,1209
2018-04-16 03:06:02.759561,340196,499,127958,1105
2018-04-16 04:06:03.328667,347694,429,123346,951
2018-04-16 05:06:02.833656,357354,417,115201,906
2018-04-16 06:06:02.424721,385770,357,110570,857
2018-04-16 07:06:02.578981,421573,272,110017,721
2018-04-16 08:06:03.494472,459034,235,110351,614
2018-04-16 09:06:03.332627,495233,254,109063,707
2018-04-16 10:06:02.974195,525799,331,117189,793
2018-04-16 11:06:03.020231,479908,352,119940,718
2018-04-16 12:06:02.408699,353592,248,97367,491
2018-04-16 13:06:02.864080,437080,285,107296,552
2018-04-16 14:06:02.796770,573007,375,148485,729
2018-04-16 15:06:02.620542,644103,510,159753,1077
2018-04-16 16:06:03.266000,677389,621,178692,1261
2018-04-16 17:06:02.959018,680436,614,189669,1355
2018-04-16 18:06:03.110999,638601,574,203745,1277
2018-04-16 19:06:03.156809,611660,742,223918,1493
2018-04-16 20:06:02.841404,581519,781,242113,1661
2018-04-16 21:06:02.507739,543396,827,239541,1819
2018-04-16 22:06:03.160256,481730,773,211467,1633
2018-04-16 23:06:02.675423,404596,599,172025,1268
2018-04-17 00:06:03.145806,332527,511,145491,1117
2018-04-17 01:06:02.730650,310619,527,132666,1120
2018-04-17 02:06:03.661753,313486,539,130387,1152
2018-04-17 03:06:03.342368,330549,516,133947,1090
2018-04-17 04:06:02.879103,327522,481,130837,1054
2018-04-17 05:06:02.702570,351962,440,123556,1010
2018-04-17 06:06:03.464853,406385,324,115415,777
2018-04-17 07:06:03.027557,428895,275,110638,697
2018-04-17 08:06:03.285662,458621,272,110865,674
2018-04-17 09:06:03.249759,484238,292,115944,671
2018-04-17 10:06:02.885513,502714,271,121455,695
2018-04-17 12:06:03.230384,321752,256,89334,513
2018-04-17 13:06:03.121105,352257,253,95262,468
2018-04-17 14:06:03.232159,552735,365,140850,733
2018-04-17 15:06:03.287984,586509,459,156566,1109
2018-04-17 16:06:03.600718,569109,575,167276,1296
2018-04-17 17:06:03.597977,561751,605,178543,1304
2018-04-17 18:06:03.676182,587975,646,195735,1456
2018-04-17 19:06:03.783793,575009,746,208623,1521
2018-04-17 20:06:02.982241,555567,803,223058,1627
2018-04-17 21:06:03.479909,487414,803,222798,1703
2018-04-17 22:06:03.780896,421984,842,198889,1692
2018-04-17 23:06:03.382650,364977,737,168109,1436
2018-04-18 00:06:03.653422,328322,500,141279,1071
2018-04-18 01:06:03.741176,309560,492,123511,1104
2018-04-18 02:06:03.910007,303996,453,116817,1002
2018-04-18 03:06:03.253074,317073,466,122190,1102
2018-04-18 04:06:03.163416,330021,471,119664,1130
2018-04-18 05:06:03.197799,340015,385,112017,856
2018-04-18 06:06:03.216838,372726,314,106148,745
2018-04-18 07:06:03.851657,397912,268,102257,683
2018-04-18 08:06:03.126759,431862,275,101143,697
2018-04-18 09:06:03.054930,476577,336,106066,724
2018-04-18 10:06:03.053975,486233,297,111830,719
2018-04-18 11:06:03.607242,454816,313,114165,711
2018-04-18 12:06:03.077377,329719,272,92532,566
2018-04-18 13:06:03.057584,377060,230,99258,472
2018-04-18 14:06:03.600210,580664,339,136555,766
2018-04-18 15:06:03.480836,590714,375,149892,862
2018-04-18 16:06:03.579436,588015,429,161108,924
2018-04-18 17:06:03.739077,559417,483,172663,1057
2018-04-18 18:06:04.024356,526359,637,180941,1229
2018-04-18 19:06:02.642852,529662,771,201146,1407
2018-04-18 20:06:02.517578,492033,771,214253,1557
2018-04-18 21:06:03.297969,469081,839,220682,1729
2018-04-18 22:06:03.589949,420320,785,191375,1753
2018-04-18 23:06:03.155501,368557,615,179597,1436
2018-04-19 00:06:02.622560,312521,429,143129,958
2018-04-19 01:06:03.043733,299721,480,123643,1048
2018-04-19 02:06:02.709363,333819,491,124400,1119
2018-04-19 03:06:03.179292,338436,452,126889,989
2018-04-19 04:06:02.631406,336345,467,120923,943
2018-04-19 05:06:05.034549,330041,404,114487,818
2018-04-19 06:06:07.043246,357655,332,112001,777
2018-04-19 07:06:03.238854,372173,325,106269,770
2018-04-19 08:06:03.240316,412676,282,103970,699
2018-04-19 09:06:03.861573,486335,312,110817,653
2018-04-19 10:06:02.590888,510952,312,116044,719
2018-04-19 11:06:02.616071,458227,338,115358,749
2018-04-19 12:06:02.297636,320126,252,87840,532
2018-04-19 13:06:02.624822,394542,257,95855,511
2018-04-19 14:06:03.096807,531053,323,140539,709
2018-04-19 15:06:02.834439,617698,379,155490,924
2018-04-19 16:06:02.427117,612817,455,169304,970
2018-04-19 17:06:03.227492,556259,502,175577,1064
2018-04-19 18:06:02.369363,531241,537,188112,1204
2018-04-19 19:06:02.928521,510800,722,197222,1686
2018-04-19 20:06:02.370554,500931,865,218675,1831
2018-04-19 21:06:02.948611,513275,938,219955,2003
2018-04-19 22:06:02.525845,461841,814,197687,1618
2018-04-19 23:06:03.054274,373875,630,178214,1277
2018-04-20 00:06:02.658548,319407,459,141906,1098
2018-04-20 01:06:03.270162,300089,414,128794,958
2018-04-20 02:06:02.914243,297052,405,124005,1011
2018-04-20 03:06:02.636114,298922,427,117458,1052
2018-04-20 04:06:03.340994,342442,445,123319,1129
2018-04-20 05:11:22.374877,349800,440,118148,1054
2018-04-20 06:06:03.183581,342848,438,111549,1014
2018-04-20 07:06:02.988032,368075,404,107593,851
2018-04-20 08:06:03.486795,446110,346,103759,689
2018-04-20 09:06:03.367908,432180,312,105887,654
2018-04-20 10:06:03.389579,469789,349,111929,664
2018-04-20 11:06:02.529668,485232,331,113612,724
2018-04-20 12:06:03.095235,403450,324,90320,745
2018-04-20 13:06:02.698589,300728,313,94460,583
2018-04-20 14:06:03.260052,432630,380,133247,739
2018-04-20 15:06:02.814418,568794,543,152600,1026
2018-04-20 16:06:02.545149,598202,570,164651,1109
2018-04-20 17:06:03.262634,565035,505,171019,1095
2018-04-20 18:06:03.060571,543587,535,177550,1182
2018-04-20 19:06:02.576699,524252,553,187780,1225
2018-04-20 20:06:03.238146,493264,619,213551,1447
2018-04-20 21:06:02.846655,463889,914,225042,1884
2018-04-20 22:06:02.763626,430588,993,213297,1922
2018-04-20 23:06:03.221319,391764,900,189340,1785
2018-04-21 00:06:02.998155,347697,676,150226,1523
2018-04-21 01:06:02.629815,325512,610,135830,1273
2018-04-21 02:06:03.045927,320827,597,135770,1161
2018-04-21 03:06:02.539044,336085,577,138554,1178
2018-04-21 04:06:02.979624,366553,532,142112,1218
2018-04-21 05:06:02.517487,373769,519,136626,1155
2018-04-21 06:06:03.125302,414502,448,136079,1106
2018-04-21 07:06:03.256394,451436,388,137723,1010
2018-04-21 08:06:03.580835,499913,419,141172,906
2018-04-21 09:06:02.869676,524600,413,147448,880
2018-04-21 10:06:02.413398,539879,392,152873,873
2018-04-21 11:06:02.488099,506581,450,154797,1072
2018-04-21 12:11:13.224604,366372,371,137556,858
2018-04-21 13:11:13.440282,359302,478,127649,940
2018-04-21 16:06:03.191749,576146,857,211422,1766
2018-04-21 17:06:02.746607,577721,879,216052,1780
2018-04-21 18:06:03.277665,561369,717,216116,1504
2018-04-21 19:06:02.897313,521588,786,218829,1703
2018-04-21 20:06:02.440002,517980,845,238205,1908
2018-04-21 21:06:03.367458,520817,851,250685,1904
2018-04-21 22:06:02.845251,469940,951,244499,2069
2018-04-21 23:06:02.376722,447366,983,226741,2201
2018-04-22 00:06:02.967439,360673,915,196118,1838
2018-04-22 01:06:02.361239,344181,721,160152,1454
2018-04-22 02:06:03.058376,334958,665,148734,1362
2018-04-22 03:06:02.533356,366673,515,140832,1092
2018-04-22 04:06:03.076361,387743,559,139640,1219
2018-04-22 05:06:02.565732,384854,548,134503,1209
2018-04-22 06:06:08.022721,425029,580,136260,1249
2018-04-22 07:06:02.643941,467851,583,143237,1192
2018-04-22 08:06:02.985366,482929,558,149063,1115
2018-04-22 09:06:03.368544,529008,557,169727,1105
2018-04-22 10:06:02.883988,622456,550,181207,1068
2018-04-22 11:06:02.922273,623193,522,188368,1087
2018-04-22 12:06:03.177078,378097,476,163004,1038
2018-04-22 13:06:02.751057,395596,526,159153,1112
2018-04-22 14:06:03.206408,540857,591,212806,1332
2018-04-22 15:06:02.879116,645188,788,233134,1679
2018-04-22 16:06:02.577533,648763,882,241680,1828
2018-04-22 17:06:03.221123,630121,990,241837,1943
2018-04-22 18:06:03.179454,554888,966,246723,1970
2018-04-22 19:06:02.738100,545757,971,252159,2041
2018-04-22 20:06:02.437203,522541,1110,257529,2443
2018-04-22 21:06:03.020968,481352,1330,269377,2778
2018-04-22 22:06:02.523060,459203,1358,249033,2788
2018-04-22 23:06:02.982060,399161,1191,206486,2455
2018-04-23 00:06:02.538150,314374,617,159541,1400
2018-04-23 01:06:03.461290,286067,487,145548,998
2018-04-23 02:06:03.003585,288221,438,135459,938
2018-04-23 03:06:02.509574,298440,379,126596,807
2018-04-23 04:06:03.017779,309208,462,122968,985
2018-04-23 05:06:02.617752,319518,449,115529,1038
2018-04-23 06:06:03.029784,330971,326,109455,740
2018-04-23 07:06:02.546708,368580,281,105707,630
2018-04-23 08:06:02.923477,397864,256,104395,655
2018-04-23 09:06:02.815689,443200,284,107776,660
2018-04-23 10:06:02.318085,472006,290,114802,649
2018-04-23 11:06:02.486666,477068,307,120723,680
2018-04-23 12:06:02.723680,401294,314,102824,609
2018-04-23 13:06:03.229010,330947,278,100275,502
2018-04-23 14:06:02.652986,455554,350,129600,667
2018-04-23 15:06:03.718065,564284,443,152618,862
2018-04-23 16:06:03.306943,574409,464,163657,998
2018-04-23 17:06:02.829966,572099,511,178405,1084
2018-04-23 18:06:02.382346,524308,605,188297,1210
2018-04-23 19:06:02.961679,506396,722,210313,1388
2018-04-23 20:06:02.530251,511473,823,231496,1636
2018-04-23 21:06:03.137365,488822,1015,234238,1945
2018-04-23 22:06:02.739723,442753,983,224198,1897
2018-04-23 23:06:03.517421,380468,757,172981,1601
2018-04-24 00:06:03.023823,327753,564,153627,1197
2018-04-24 01:06:02.467505,300109,456,130104,965
2018-04-24 02:06:03.044592,300458,411,122846,920
2018-04-24 03:06:02.495432,322708,507,125219,1026
2018-04-24 04:06:03.057420,347966,568,126572,1177
2018-04-24 05:06:02.527356,342953,516,120405,1105
2018-04-24 06:06:02.905486,336567,419,109192,893
2018-04-24 07:06:02.810825,368514,302,105462,700
2018-04-24 08:06:03.174641,411610,295,104646,698
2018-04-24 09:06:02.976801,453254,311,106439,733
2018-04-24 10:06:02.690080,478452,324,112091,742
2018-04-24 11:06:02.682849,464778,344,118342,792
2018-04-24 12:06:03.237618,273455,258,98368,580
2018-04-24 13:06:02.800120,288585,272,90625,545
2018-04-24 14:06:02.680959,522068,385,135082,796
2018-04-24 15:06:02.401272,574742,496,145913,1015
2018-04-24 16:06:03.029195,573002,541,167995,1125
2018-04-24 17:06:02.602974,559175,583,178438,1193
2018-04-24 18:06:03.485005,525461,634,186138,1300
2018-04-24 19:06:02.421562,529353,722,195948,1309
2018-04-24 20:06:03.702122,503305,865,216296,1526
2018-04-24 21:06:02.485167,455502,923,225371,1712
2018-04-24 22:06:03.072555,403316,797,222516,1585
2018-04-24 23:06:02.805338,352905,653,186503,1358
2018-04-25 00:06:02.281076,322539,602,148833,1282
2018-04-25 01:06:02.705689,282793,511,125920,1069
2018-04-25 02:06:03.308938,313240,456,124836,1045
2018-04-25 03:06:02.853990,327523,492,125973,1191
2018-04-25 04:06:02.366005,316935,564,121040,1297
2018-04-25 05:06:02.808584,335885,583,120696,1202
2018-04-25 06:06:02.512143,357972,401,114867,810
2018-04-25 07:06:02.698213,388943,323,109947,680
2018-04-25 08:06:02.718855,402929,291,101785,679
2018-04-25 09:06:02.768127,423668,270,109177,678
2018-04-25 10:06:03.292226,435586,284,106968,623
2018-04-25 11:06:03.272817,424945,336,107889,614
2018-04-25 12:06:02.804236,316040,250,85441,482
2018-04-25 13:06:03.374425,314978,245,87170,507
2018-04-25 14:06:03.377501,432199,352,119342,791
2018-04-25 15:06:03.125883,564624,497,145439,1113
2018-04-25 16:06:02.802376,575393,460,155983,1054
2018-04-25 17:06:02.483497,585022,475,161770,1064
2018-04-25 18:06:03.254028,551666,513,183849,1120
2018-04-25 19:06:02.936556,538803,617,194898,1283
2018-04-25 20:06:02.811125,525338,688,216739,1487
2018-04-25 21:06:02.389511,498245,777,216416,1611
2018-04-25 22:06:02.948559,449954,780,205420,1620
2018-04-25 23:06:02.639651,383654,715,162893,1526
2018-04-26 00:06:03.147511,334104,584,148870,1235
